@relation 'MusicMoods-weka.filters.unsupervised.attribute.Remove-R14-15,17-18-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Reorder-Rlast-first'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.692,0.68,0.348,1,0.035,3.58168,249293,139.327,0.0326,0.0976,0.738,0.932,0.0427,1,-25.186,7,0.0182,0.144,0
0.303,0.224,1,4,0.525,2.47873,213933,130.017,0.742,0.294,0,0.0113,0.0321,0,-4.753,11,0.864,0.722,1
0.335,0.165,1,4,0.821,0,252813,135.023,0.431,0.0995,0.000118,0.0126,0.0273,0,-9.728,11,0.633,0.578,1
0.52,0.241,0.941,4,0.199,0.18,328480,80.083,0.305,0.14,0,0.00264,0.027,1,-5.857,7,0.645,0.547,0
0.734,0.805,1,4,0.639,0.11655,188533,147.019,0.95,0.125,0.0268,0.0914,0.0918,0,-7.48,10,0.485,0.907,1
0.694,0.592,0.678,3,0.017,0.36449,275973,71.924,0.32,0.116,0.179,0.992,0.0337,0,-17.567,8,0.0843,0.481,0
0.676,0.763,1,4,0.603,0,187060,139.116,0.733,0.098,0.0107,0.000018,0.0423,1,-5.433,2,0.945,0.423,1
0.378,0.208,1,4,0.547,0.87093,227800,162.038,0.52,0.394,0.000325,0.114,0.0458,1,-6.611,4,0.861,0.524,1
0.526,0.07,1,4,0.885,2.58322,286173,119.162,0.965,0.0821,0.00429,0.012,0.0351,0,-6.529,0,0.817,0.749,1
0.431,0.269,1,4,0.813,0.16249,242053,96.01,0.929,0.157,0,0.157,0.0439,1,-7.401,7,0.648,0.662,1
0.444,0.583,0.274,4,0.415,3.80227,478987,124.805,0.126,0.351,0.575,0.00042,0.051,1,-15.205,8,0.384,0.358,0
0.703,0.78,0.997,4,0.239,0.36952,287347,165.348,0.374,0.0742,0.581,0.505,0.0334,1,-13.885,0,0.367,0.515,1
0.268,0.134,1,4,0.636,0.4151,238253,135.668,0.719,0.273,0.842,0.234,0.04,0,-9.287,7,0.845,0.515,1
0.556,0.526,0.905,4,0.415,0.2078,377827,98.881,0.158,0.0944,0,0.719,0.0328,0,-10.278,3,0.363,0.634,0
0.797,0.777,1,4,0.862,0.42993,217799,131.124,0.527,0.278,0.000022,0.000203,0.0492,1,-4.649,9,0.958,0.504,1
0.331,0.096,1,4,0.744,0.23202,254320,128.006,0.206,0.329,0,0.00329,0.039,1,-5.708,7,0.708,0.556,0
0.321,0.419,0.98,4,0.81,0.16694,215600,138.848,0.709,0.103,0.000025,0.505,0.131,1,-14.061,0,0.565,0.67,1
0.574,0.55,0.846,4,0.497,0.0985,238320,130.033,0.265,0.119,0.000095,0.185,0.0284,1,-7.251,6,0.613,0.532,0
0.495,0.335,1,4,0.438,0.26005,246413,95.033,0.13,0.104,0.00276,0.493,0.0327,0,-13.515,11,0.221,0.519,0
0.626,0.569,0.989,4,0.067,0.24948,217840,79.517,0.293,0.117,0.00061,0.278,0.0291,0,-8.504,1,0.473,0.45,0
0.688,0.778,0.887,4,0.63,0,221267,138.035,0.805,0.117,0.000006,0.503,0.0635,0,-6.362,11,0.446,0.878,1
0.639,0.71,1,4,0.91,2.80381,226387,141.988,0.466,0.072,0.00685,0.00258,0.0329,1,-6.363,0,0.885,0.596,1
0.344,0.218,0.983,3,0.29,0.0698,153059,177.101,0.0357,0.165,0.761,0.839,0.0363,0,-8.511,7,0.438,0.429,0
0.539,0.584,1,4,1,0.18603,141093,146.933,0.905,0.236,0,0.000615,0.0389,1,-5.496,10,0.886,0.376,1
0.42,0.328,0.965,4,0.398,0.09878,231906,140.004,0.4,0.0757,0.000042,0.0577,0.0506,1,-6.413,8,0.782,0.565,1
0.625,0.724,0.419,1,0.018,0,228760,105.421,0.122,0.332,0.527,0.55,0.0745,0,-11.127,9,0.593,0.381,0
0.454,0.473,1,4,0.839,0.34141,178643,118.989,0.817,0.0651,0.144,0.00208,0.0469,1,-7.725,0,0.737,0.742,1
0.433,0.28,0.996,4,0.159,0.08821,204453,182.519,0.947,0.107,0.00276,0.347,0.0417,1,-5.894,4,0.874,0.372,1
0.727,0.702,0.969,4,0.707,0.29424,427800,112.388,0.137,0.147,0.00105,0.91,0.0319,0,-13.058,9,0.279,0.622,0
0.43,0.35,0.893,4,0.952,0.13941,313667,128.053,0.75,0.148,0.0321,0.00385,0.0361,0,-6.363,11,0.802,0.774,1
0.268,0.014,0.542,4,0.226,4.72526,252680,129.173,0.0371,0.101,0.881,0.897,0.0456,0,-14.687,4,0.181,0.302,0
0.704,0.69,1,4,0.71,0.91714,154707,134.928,0.975,0.0611,0.851,0.0156,0.0715,0,-14.603,6,0.645,0.682,1
0.34,0.601,0.733,4,1,0.15102,277973,105.658,0.961,0.051,0.648,0.575,0.0342,0,-15.31,7,0.455,0.87,0
0.479,0.438,0.966,4,0.424,0,220933,75.001,0.527,0.134,0,0.00107,0.0274,0,-4.692,6,0.697,0.466,0
0.551,0.513,0.889,4,0.813,0.19175,246107,123.112,0.261,0.115,0.114,0.0465,0.0374,0,-6.275,4,0.808,0.462,1
0.347,0.213,0.97,4,0.847,0,486360,132.052,0.716,0.103,0.883,0.229,0.0778,1,-6.776,7,0.995,0.75,1
0.594,0.605,1,4,0.179,0,237293,168.496,0.363,0.153,0.0282,0.31,0.0311,0,-9.349,9,0.63,0.399,0
0.474,0.4,0.577,4,0.751,0.21497,261973,128.306,0.355,0.36,0.000045,0.0631,0.0297,1,-4.282,5,0.756,0.521,0
0.449,0.158,0.978,4,0.016,0.14426,218840,79.96,0.302,0.169,0.0251,0.000113,0.0253,1,-7.841,9,0.585,0.322,0
0.508,0.441,0.833,4,0.044,0.30535,241827,119.856,0.0949,0.0999,0.0416,0.925,0.0361,1,-24.607,0,0.0261,0.237,0
0.644,0.547,0.882,4,0.257,0.48154,285693,159.611,0.309,0.0769,0.000001,0.974,0.0327,1,-14.243,9,0.0891,0.383,0
0.76,0.872,0.172,4,0.285,0.34145,390160,72.358,0.321,0.117,0.0252,0.446,0.0288,1,-11.499,0,0.304,0.478,0
0.571,0.46,0.952,4,0.021,0.42961,252122,82.851,0.166,0.475,0,0.0725,0.0252,1,-6.127,11,0.571,0.399,0
0.359,0.233,0.897,3,0,0.36612,318227,86.495,0.213,0.128,0.282,0.00482,0.0383,0,-5.972,0,0.722,0.228,0
0.7,0.852,0.648,3,0.135,0.19932,285213,184.046,0.204,0.11,0.294,0.809,0.0446,0,-12.898,8,0.586,0.478,0
0.561,0.612,0.796,4,0.844,0,447313,145,0.597,0.0962,0.928,0.00291,0.0519,0,-4.605,6,0.978,0.485,1
0.661,0.584,0.883,4,0.368,0.24503,248640,140.087,0.493,0.0924,0,0.789,0.0289,0,-8.364,4,0.393,0.474,0
0.916,1,0.868,4,0.364,0.1868,186267,134.176,0.202,0.0997,0,0.624,0.0294,1,-10.471,5,0.337,0.649,0
0.412,0.504,0.761,4,0.262,0.38281,263236,139.976,0.223,0.297,0,0.125,0.0959,1,-4.704,1,0.752,0.733,1
0.616,0.829,0.594,4,0.2,0.16912,176000,100.951,0.325,0.256,0,0.351,0.0367,0,-9.488,9,0.432,0.406,0
0.293,0.295,1,4,0.177,0,207520,100.067,0.705,0.107,0.00543,0.0074,0.151,0,-6.599,9,0.873,0.715,1
0.692,0.602,1,4,0.655,0,287067,130.01,0.0367,0.379,0.772,0.144,0.0346,1,-12.231,0,0.658,0.561,1
0.304,0.227,0.589,4,0.631,0.16853,189867,169.954,0.247,0.46,0.00321,0.000208,0.0595,0,-6.545,4,0.923,0.383,1
0.565,0.453,0.632,4,0.168,0,162773,67.922,0.203,0.129,0.000003,0.932,0.0351,1,-14.101,3,0.294,0.478,0
0.52,0.485,0.503,4,0.067,0.19741,233467,79.439,0.291,0.161,0.000267,0.883,0.0282,1,-9.65,10,0.289,0.414,0
0.738,0.64,1,4,0.844,0,165356,125.984,0.925,0.0339,0.000028,0.0181,0.0884,0,-3.491,10,0.643,0.903,1
0.298,0.401,1,4,0.973,0,180301,142.033,0.722,0.451,0.848,0.00526,0.0716,1,-7.626,0,0.992,0.715,1
0.807,0.778,0.944,4,0.603,0,286587,172.5,0.334,0.363,0,0.094,0.282,0,-6.588,11,0.899,0.404,1
0.418,0.631,1,4,0.748,3.17533,267373,139.996,0.491,0.293,0.873,0.000045,0.0376,1,-9.311,11,0.858,0.652,1
0.668,0.694,0.851,4,0.053,0.09243,245040,61.34,0.383,0.104,0.000091,0.979,0.0395,1,-13.901,0,0.152,0.405,0
0.448,0.466,0.919,4,0.861,0,434280,138.141,0.434,0.186,0.864,0.000358,0.0497,0,-8.191,9,0.914,0.564,1
0.07,0,0.485,3,0.429,0.26027,504000,122.224,0.501,0.12,0.257,0.617,0.033,0,-14.87,2,0.355,0.563,1
0.495,0.436,1,4,0.448,0,300022,100.004,0.898,0.203,0.753,0.000236,0.0396,0,-8.994,10,0.754,0.584,1
0.65,0.555,0.981,4,0.524,0.29592,233680,114.987,0.13,0.244,0.00548,0.239,0.0259,0,-7.66,0,0.474,0.549,0
0.681,0.733,0.846,4,0.181,0.11719,222907,95.854,0.519,0.135,0,0.0133,0.026,1,-4.867,0,0.769,0.55,0
0.308,0.126,1,4,0.571,0.18553,211893,184.931,0.898,0.122,0.000379,0.00973,0.11,1,-8.608,6,0.905,0.587,1
0.958,0.729,1,4,0.836,0,184533,128.142,0.696,0.92,0.00456,0.00859,0.405,0,-3.109,11,0.927,0.631,1
0.49,0.759,1,4,0.752,0.14467,322013,126.446,0.401,0.0296,0.922,0.00735,0.0874,1,-4.467,7,0.936,0.808,1
0.594,0.679,1,4,0.657,0,253880,94.01,0.72,0.392,0.00115,0.0543,0.225,1,-5.183,0,0.833,0.832,1
0.596,0.767,1,4,0.053,0.2961,219320,91.296,0.527,0.0928,0,0.0644,0.0953,1,-6.294,11,0.538,0.667,1
0.244,0.339,1,4,0.112,0.11034,246547,192.918,0.459,0.368,0.0047,0.00461,0.424,1,-5.88,1,0.845,0.456,1
0.287,0.075,1,4,0.315,0,194320,90.115,0.24,0.617,0,0.175,0.317,0,-9.09,8,0.717,0.628,0
0.726,0.844,0.953,4,0.08,0.09197,278067,72.772,0.301,0.104,0.000002,0.913,0.0392,1,-8.911,4,0.229,0.325,0
0.459,0.413,0.98,4,0.191,0,202413,99.969,0.187,0.0763,0.0414,0.832,0.0987,1,-21.518,0,0.179,0.612,0
0.554,0.642,0.929,4,0.206,0.20313,228693,179.783,0.669,0.114,0,0.0679,0.0883,1,-5.408,5,0.689,0.457,0
0.679,0.73,0.971,4,0.707,0,292507,135.085,0.223,0.0942,0.00001,0.149,0.0537,1,-5.619,2,0.632,0.623,0
0.684,0.711,0.311,4,0.541,2.10721,371027,106.966,0.0421,0.095,0.0628,0.0515,0.0299,1,-11.402,0,0.502,0.314,0
0.341,0.387,0.66,4,0.528,0,190000,118.181,0.505,0.908,0,0.576,0.0409,0,-6.135,9,0.655,0.505,0
0.494,0.495,1,4,0.37,0.06685,272733,151.992,0.892,0.228,0,0.0787,0.0471,0,-5.412,1,0.874,0.563,1
0.602,0.812,0.333,5,0.106,3.50041,106400,86.601,0.496,0.128,0.000003,0.281,0.57,1,-23.456,2,0.166,0.611,0
0.502,0.576,1,4,0.834,0.18,222987,115.63,0.943,0.067,0.0102,0.318,0.0642,0,-5.855,11,0.923,0.684,1
0.685,0.71,1,4,0.432,0.25048,211387,141.353,0.377,0.327,0.419,0.157,0.0385,1,-16.397,0,0.432,0.447,0
0.243,0.064,1,4,0.034,0.09964,146449,210.714,0.546,0.191,0.000647,0.0006,0.198,0,-5.652,4,0.7,0.286,1
0.822,0.801,0.886,4,0.056,0.09215,274176,76.796,0.0869,0.366,0.00811,0.557,0.033,0,-6.81,6,0.563,0.314,0
0.885,0.748,0.969,4,0.509,0.23224,276573,93.898,0.369,0.114,0.000023,0.541,0.0326,1,-8.441,7,0.676,0.539,0
0.578,0.601,0.854,4,0.343,0.19728,227699,144.049,0.437,0.277,0,0.0127,0.0462,0,-4.526,3,0.828,0.478,0
0.576,0.685,0.971,4,0.222,0,304387,95.74,0.428,0.73,0.00507,0.183,0.112,1,-5.645,4,0.887,0.386,1
0.3,0.136,1,4,0.717,0.50503,369027,120.81,0.767,0.045,0.000826,0.00277,0.0611,0,-7.658,4,0.626,0.869,1
0.671,0.773,1,4,0.264,0,215920,105.043,0.643,0.111,0,0.0801,0.215,1,-4.487,7,0.69,0.919,1
0.663,0.877,1,3,0.011,3.40172,225333,181.348,0.248,0.125,0.000063,0.63,0.0366,1,-10.559,5,0.316,0.197,0
0.748,0.57,1,3,0.307,2.06077,375019,118.724,0.14,0.116,0.641,0.946,0.0381,1,-14.572,0,0.199,0.562,0
0.555,0.598,1,4,0.735,3.57587,261565,103.021,0.65,0.0384,0.000519,0.000793,0.054,0,-3.933,1,0.872,0.556,0
0.545,0.509,1,4,0.757,0.18,207080,145.986,0.446,0.203,0.000014,0.0172,0.0341,1,-4.598,1,0.841,0.586,0
0.64,0.413,0.995,4,0.207,0.09923,295569,144.031,0.25,0.199,0.0572,0.528,0.0348,1,-9.125,7,0.4,0.419,0
0.45,0.52,1,4,0.367,0,186720,165.073,0.726,0.0754,0.000001,0.0772,0.394,0,-7.589,11,0.693,0.793,1
0.56,0.643,0.646,4,0.515,0,179893,90.399,0.519,0.0566,0.128,0.0292,0.0599,1,-7.615,4,0.837,0.487,1
0.55,0.568,1,4,0.914,0.08658,226949,140,0.672,0.187,0,0.0455,0.0703,1,-5.912,1,0.981,0.691,1
0.738,0.815,1,4,0.326,0.07619,235640,88.028,0.574,0.124,0.000101,0.305,0.0507,1,-9.968,7,0.635,0.7,1
0.613,0.69,1,4,0.705,0.9054,340520,167.989,0.57,0.0676,0.00104,0.115,0.0315,1,-12.961,7,0.466,0.605,0
0.966,1,1,4,0.955,0.37088,223053,135.487,0.968,0.0788,0,0.174,0.0351,0,-3.917,11,0.878,0.876,1
0.798,0.625,0.505,4,0.034,0.17048,291640,93.24,0.0861,0.135,0.000236,0.932,0.034,1,-12.025,0,0.141,0.218,0
0.725,0.956,0.974,4,0.845,0.5049,376867,122.008,0.651,0.0528,0.447,0.000083,0.0782,0,-7.471,11,0.751,0.786,1
0.635,0.441,0.975,4,0.757,0.06145,275080,99.985,0.456,0.126,0.428,0.244,0.0267,1,-8.426,2,0.567,0.601,0
0.577,0.491,0.979,3,0.098,0.29578,235707,179.52,0.366,0.26,0,0.0349,0.0321,1,-8.359,9,0.42,0.23,0
0,0,0.194,3,0.102,0.09837,475857,69.68,0.0274,0.11,0.93,0.963,0.0552,0,-18.43,11,0.13,0.103,0
0.597,0.376,0.95,3,0.132,0.16159,232893,149.837,0.308,0.159,0,0.837,0.0286,1,-10.268,9,0.169,0.37,0
0.408,0.339,0.952,4,0.767,2.9083,249453,108.072,0.384,0.178,0,0.00765,0.0268,1,-4.305,5,0.819,0.564,0
0.819,0.629,0.914,4,0.06,0,262560,85.625,0.103,0.114,0.00416,0.053,0.0286,1,-4.798,3,0.526,0.362,0
0.554,0.518,1,4,0.718,0.37351,239240,125.036,0.551,0.12,0.000004,0.538,0.0306,1,-8.431,9,0.393,0.68,0
0.667,1,1,4,0.824,0.26707,206320,115.035,0.553,0.135,0.00083,0.00647,0.0444,0,-5.049,8,0.709,0.689,1
0.68,0.7,1,4,0.636,0,190013,114.924,0.116,0.125,0.00119,0.531,0.0294,0,-6.635,4,0.65,0.551,0
0.424,0.353,0.868,4,0.962,2.39166,266400,99.974,0.724,0.34,0.000018,0.0078,0.0372,1,-5.017,1,0.924,0.586,1
0.58,0.637,1,4,0.306,0.12667,246253,155.987,0.161,0.195,0.000213,0.00331,0.107,1,-2.206,0,0.99,0.296,1
0.683,0.949,0.996,4,0.354,0.77782,228120,129.989,0.787,0.202,0.0361,0.394,0.101,0,-11.285,9,0.672,0.783,1
0.561,0.544,1,4,0.848,0.1971,239933,128.701,0.472,0.0983,0.0365,0.00332,0.0536,1,-7.703,7,0.933,0.655,1
0.496,0.379,0.796,4,0.374,0,242493,145.02,0.425,0.086,0,0.00876,0.0803,1,-7.852,1,0.87,0.567,1
0.588,0.68,0.981,4,0.326,0,190800,85.939,0.54,0.256,0,0.287,0.0329,1,-9.085,11,0.413,0.58,0
0.661,0.793,0.988,4,0.415,0,101427,108.768,0.297,0.498,0.000014,0.0635,0.0421,1,-7.967,1,0.636,0.36,0
0.467,0.616,1,4,0.871,0.09864,251947,124.961,0.733,0.137,0.0683,0.00366,0.1,1,-7.25,7,0.551,0.911,1
0.12,0.09,1,4,0.516,0.25533,260533,115.288,0.814,0.349,0,0.218,0.0565,0,-7.598,8,0.808,0.862,1
0.771,0.79,1,4,0.622,0.17374,233787,140.067,0.173,0.337,0,0.0334,0.0367,1,-4.85,7,0.873,0.479,0
0.506,0.446,0.791,4,0.008,0,248720,71.554,0.143,0.24,0.000002,0.0695,0.0341,1,-4.618,5,0.699,0.248,0
0.825,0.837,0.708,4,0.136,2.16526,327987,75.826,0.0377,0.0959,0.362,0.838,0.0402,0,-14.935,0,0.235,0.179,0
0.668,0.547,1,4,0.009,0.17773,165133,65.721,0.134,0.11,0.0365,0.825,0.0273,1,-15.838,7,0.168,0.496,0
0.675,0.544,1,3,0.321,4.90522,336000,118.229,0.127,0.0785,0.000015,0.0554,0.032,1,-5.569,2,0.456,0.415,0
0.465,0.413,0.882,4,0.119,0,424647,82.788,0.397,0.812,0.833,0.0078,0.0679,1,-12.522,2,0.791,0.245,1
0.388,0.395,1,3,0.491,0,174973,120.169,0.372,0.815,0.00074,0.891,0.0601,0,-11.777,9,0.548,0.457,0
0.437,0.518,1,4,0.072,0.11583,143600,163.912,0.088,0.053,0,0.00246,0.287,0,-8.66,11,0.549,0.532,1
0.574,0.707,1,4,0.08,0.39483,369067,95.89,0.308,0.102,0.51,0.00166,0.0412,1,-15.616,0,0.601,0.618,1
0.18,0,1,4,0.654,2.17687,205467,121.973,0.567,0.295,0,0.0277,0.0385,0,-4.509,10,0.843,0.671,1
0.589,0.594,1,4,0.9,0,450267,125.863,0.635,0.626,0.307,0.00152,0.0538,1,-5.639,11,0.843,0.708,1
0.992,1,1,4,0.302,0.24971,302387,109.947,0.166,0.064,0,0.136,0.0331,1,-8.144,7,0.48,0.255,0
0.655,0.62,0.382,4,0.062,0.20893,378600,84.261,0.531,0.0884,0.194,0.653,0.0317,0,-12.7,10,0.317,0.435,0
0.539,0.538,0.954,4,0.716,2.68771,217293,142.017,0.196,0.0866,0,0.0334,0.0319,0,-5.249,4,0.831,0.466,0
0.676,0.634,0.981,4,0.558,0.18617,287853,127.658,0.47,0.291,0,0.795,0.0322,1,-12.498,10,0.442,0.556,0
0.562,0.443,0.782,4,0,0.3888,225747,177.91,0.224,0.139,0.000031,0.893,0.0303,1,-11.974,5,0.289,0.31,0
0.643,0.829,0.891,4,0.827,0,261747,79.987,0.718,0.289,0,0.019,0.0396,1,-3.544,9,0.908,0.578,1
0.151,0.2,0.992,4,0.422,0,266973,101.06,0.35,0.371,0,0.0599,0.322,0,-5.889,2,0.858,0.664,1
0.647,0.605,1,4,0.489,0.30803,231040,131.941,0.931,0.0601,0.716,0.868,0.0515,0,-13.717,4,0.288,0.754,1
0.642,0.661,1,4,0.982,0.16834,271960,131.285,0.888,0.103,0.000029,0.0852,0.0348,0,-7.23,5,0.782,0.783,1
0.64,0.744,0.923,4,0.592,0.34862,279693,99.972,0.151,0.121,0.000009,0.0108,0.0578,1,-7.771,7,0.904,0.52,0
0.192,0.265,0.996,4,0.056,2.57741,162533,93.457,0.656,0.164,0,0.695,0.516,1,-14.916,9,0.451,0.712,0
0.692,0.879,1,4,0.38,0.1395,179920,104.425,0.568,0.129,0.000005,0.00272,0.0504,1,-8.291,7,0.5,0.835,0
0.907,0.983,0.328,5,0.035,2.05497,195600,74.418,0.0342,0.104,0.847,0.96,0.0457,0,-26.194,4,0.0407,0.122,0
0.438,0.411,1,4,0.641,0.6327,157293,124.967,0.765,0.0813,0.000358,0.000229,0.0776,1,-5.667,7,0.71,0.917,1
0.725,0.68,0.938,3,0.248,1.33488,323933,113.112,0.0685,0.0815,0.00021,0.00485,0.0348,0,-7.88,11,0.467,0.251,0
0.254,0.008,1,4,0.929,0,210059,129.001,0.537,0.135,0.869,0.000024,0.0331,1,-9.424,0,0.956,0.702,1
0.583,0.52,0.964,4,0.29,0,267347,83.312,0.0666,0.112,0.0076,0.562,0.0285,1,-8.491,4,0.436,0.247,0
0.532,0.403,0.559,4,0.232,0.43474,211000,78.532,0.631,0.143,0,0.464,0.0329,1,-11.21,7,0.394,0.442,0
0.631,0.673,0.903,4,0.914,2.07819,233547,96.08,0.534,0.0892,0.000505,0.0263,0.12,0,-9.57,1,0.476,0.727,1
0.761,0.719,1,4,0.235,0.20893,170027,151.332,0.724,0.156,0.00268,0.11,0.0442,1,-6.504,2,0.865,0.526,0
0.776,0.756,1,3,0.266,0,276200,185.207,0.173,0.151,0,0.108,0.0329,0,-7.871,9,0.377,0.321,0
0.645,0.678,0.754,4,0.245,1.1776,264960,106.109,0.0342,0.0506,0.934,0.987,0.062,0,-28.995,4,0.0215,0.463,0
0.827,0.731,0.832,4,0.226,0,315547,136.165,0.154,0.7,0.000078,0.271,0.0296,0,-9.14,11,0.408,0.345,0
0.49,0.534,1,4,0.737,0.37628,188933,124.671,0.967,0.119,0.272,0.0887,0.0666,0,-10.515,7,0.703,0.834,1
0.55,0.531,0.922,4,0.346,0.73147,291200,131.926,0.281,0.113,0,0.689,0.034,1,-10.024,4,0.386,0.438,0
0.767,0.911,0.942,4,0.822,0.42363,257440,90.202,0.712,0.0795,0.000028,0.344,0.033,1,-11.273,6,0.504,0.59,0
0.542,0.801,0.813,4,0.832,0.11596,227400,121.402,0.796,0.0508,0.108,0.000056,0.0317,1,-6.997,8,0.639,0.639,0
0.601,0.629,0.888,4,0,0.31891,215720,72.279,0.222,0.0973,0.000004,0.806,0.0373,1,-13.348,9,0.186,0.524,0
0.527,0.455,0.953,4,0.558,0.45283,170200,82.501,0.983,0.273,0,0.268,0.0456,1,-3.959,7,0.891,0.683,1
0.789,0.883,1,3,0.059,0.55551,300200,200.271,0.0617,0.113,0.818,0.82,0.0851,1,-16.077,2,0.188,0.361,0
0.332,0.375,1,4,0.805,0.08694,221293,121.033,0.559,0.089,0.22,0.00804,0.2,0,-6.604,10,0.739,0.882,1
0.824,0.643,0.968,4,0.459,2.14785,246400,80.541,0.179,0.0917,0.000008,0.816,0.0266,1,-9.011,1,0.277,0.69,0
0.763,0.876,0.965,4,0.505,0.20381,172107,95.035,0.562,0.0876,0.000219,0.00104,0.0268,1,-5.554,0,0.711,0.526,1
0.471,0.294,1,4,0.945,0,189597,127.956,0.547,0.125,0.000419,0.0354,0.0284,0,-5.441,10,0.679,0.666,1
0.56,0.41,1,4,0.814,0.37107,237307,117.929,0.785,0.14,0.0129,0.00615,0.0425,1,-6.727,1,0.852,0.681,1
0.456,0.554,1,4,0.03,5.10839,224520,79.978,0.672,0.348,0.0114,0.000677,0.0491,0,-5.163,4,0.91,0.56,1
0.496,0.647,1,4,0.344,0.238,85173,96.389,0.852,0.128,0.000336,0.274,0.0875,1,-10.202,5,0.755,0.619,1
0.612,0.648,0.969,3,0.181,0.99116,208267,148.07,0.108,0.108,0.0318,0.722,0.0339,1,-14.751,7,0.208,0.419,0
0.503,0.652,0.497,4,0.514,0.1161,129453,124.528,0.575,0.166,0,0.108,0.061,1,-7.972,0,0.574,0.706,0
0.399,0.514,1,4,0.818,0.26122,155080,110.02,0.919,0.577,0.000034,0.492,0.124,0,-4.558,6,0.904,0.658,1
0.598,0.558,0.871,4,0.685,0.14553,197880,105.657,0.559,0.125,0.000004,0.626,0.0332,1,-8.919,0,0.444,0.431,0
0.775,1,1,4,0.578,0.33048,234093,121.072,0.871,0.0493,0.000295,0.0256,0.0448,0,-6.417,11,0.703,0.863,1
0.441,0.492,1,4,0.363,0,278507,149.954,0.0858,0.0655,0.0305,0.00019,0.0334,0,-3.936,11,0.605,0.438,1
0.663,0.585,0.817,3,0.001,0.18571,245133,65.249,0.147,0.103,0.00771,0.985,0.0337,1,-12.059,11,0.157,0.352,0
0.328,0.183,1,4,0.148,0.16032,304653,154.002,0.182,0.112,0.858,0.566,0.0505,1,-10.296,9,0.751,0.597,0
0.396,0.261,1,4,0.488,0.22821,408200,99.767,0.321,0.16,0.00847,0.0485,0.0367,0,-14.933,4,0.667,0.674,1
0.469,0.315,1,4,1,0.23211,170600,133.039,0.763,0.185,0,0.062,0.114,1,-4.918,0,0.823,0.834,1
0.309,0.066,1,4,0.948,0,199107,99.998,0.891,0.16,0,0.0852,0.187,1,-5.18,1,0.92,0.895,1
0.757,0.954,0.929,4,0.868,0.21592,154493,131.014,0.662,0.148,0.852,0.198,0.0338,1,-6.45,2,0.788,0.512,0
0.501,0.739,1,4,0.285,0.23224,250373,105.018,0.583,0.0388,0,0.0183,0.112,1,-4.699,2,0.791,0.894,1
0.751,0.775,0.758,4,0.319,0.3078,223333,95.821,0.373,0.245,0,0.708,0.0351,0,-8.814,11,0.419,0.627,0
0.418,0.325,1,3,0.193,0.21483,190400,185.262,0.5,0.104,0.000706,0.358,0.072,1,-9.471,9,0.488,0.372,0
0.769,0.696,1,4,0.817,0,179800,143.876,0.793,0.056,0,0.0636,0.0766,1,-7.718,2,0.9,0.734,1
0.546,0.632,0.669,4,0.241,0,129200,96.092,0.348,0.681,0,0.000986,0.0603,1,-4.814,0,0.872,0.415,1
0.557,0.455,0.984,4,0.195,0,186053,105.024,0.647,0.932,0,0.0431,0.0665,1,-4.057,0,0.959,0.612,1
0.362,0.225,0.556,4,0.134,0.68653,75360,70.57,0.0354,0.0962,0.384,0.97,0.0402,0,-23.196,6,0.0601,0.221,0
0.932,0.998,0.906,4,0.35,0.22063,242880,119.991,0.414,0.45,0,0.321,0.0281,1,-5.855,7,0.706,0.571,0
0.36,0.084,0.871,4,0.226,0.15084,313387,164.124,0.374,0.273,0.0102,0.0387,0.0321,0,-5.048,7,0.659,0.326,0
0.618,0.984,1,4,0.701,3.70358,217133,100.113,0.539,0.109,0.465,0.304,0.0315,1,-12.211,7,0.605,0.302,0
0.814,0.699,0.977,4,0.173,0.60327,227933,86.142,0.463,0.141,0.000346,0.737,0.0236,1,-12.677,0,0.331,0.464,0
0.529,0.477,0.996,4,0.134,0.08717,547733,86.966,0.107,0.527,0.00257,0.195,0.0725,0,-3.724,1,0.577,0.552,0
0.148,0,1,4,0.156,1.09215,346333,86.894,0.197,0.105,0.00255,0.195,0.0237,1,-11.856,8,0.36,0.538,0
0.589,0.531,0.723,4,0.373,0.11773,226013,132.016,0.582,0.302,0.000049,0.0341,0.0285,1,-6.481,2,0.637,0.537,0
0.558,0.733,1,4,0.762,0.22621,238893,127.472,0.448,0.0728,0.0486,0.0821,0.046,1,-5.845,0,0.958,0.657,1
0.535,0.594,0.362,4,0.024,0.06984,188853,85.577,0.148,0.117,0.00117,0.936,0.0344,1,-16.01,8,0.156,0.201,0
0.769,0.79,1,4,0.012,0.441,234947,145.089,0.168,0.115,0,0.631,0.0289,1,-7.436,0,0.289,0.312,1
0.226,0.217,1,4,0.349,0,171021,125.113,0.404,0.0475,0.0103,0.0695,0.151,1,-5.63,0,0.733,0.774,1
