@relation 'MusicMoods-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R2,4-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R7'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.537,0.756,1,4,0.944,0.181,274440,106.995,0.533,0.158,0.00002,0.0556,0.12,0,-5.987,1,0.64,0.962,1
0.076,0,1,4,0.866,0.17415,103000,140.002,0.57,0.261,0.924,0.000004,0.0669,1,-6.019,9,0.967,0.36,1
0.478,0.38,1,4,0.396,0,227187,129.98,0.801,0.0523,0,0.0393,0.114,1,-4.348,1,0.749,0.783,1
0.418,0.573,0.993,4,0.789,0,284347,118.996,0.179,0.111,0.188,0.000687,0.0342,1,-10.087,1,0.638,0.687,1
0.696,0.587,0.849,4,0.854,0,219333,139.869,0.705,0.976,0,0.519,0.0722,1,-9.332,3,0.823,0.612,0
0.671,0.731,0.995,4,0.974,0,198139,125.997,0.771,0.138,0.000002,0.00786,0.0321,1,-4.045,6,0.885,0.556,1
0.43,0.346,1,4,0.895,0.14327,192173,123.014,0.884,0.224,0.000441,0.129,0.062,0,-4.215,5,0.84,0.778,1
0.569,0.774,0.962,4,0.869,0,198933,160.916,0.77,0.14,0.0128,0.123,0.0555,1,-3.663,5,0.992,0.357,1
0.875,0.696,0.705,5,0.068,0.17098,248960,129.528,0.163,0.109,0.00009,0.922,0.0372,1,-16.14,7,0.0692,0.317,0
0.472,0.257,0.171,4,0.332,1.35841,215694,110.103,0.1,0.135,0.0122,0.897,0.0333,0,-10.006,5,0.335,0.355,0
0.594,0.479,0.855,4,0.379,2.67029,255293,103.442,0.873,0.0389,0.118,0.814,0.031,0,-11.753,9,0.519,0.663,0
0.877,0.594,0.102,4,0.075,0.9234,236920,88.047,0.417,0.134,0.319,0.817,0.0504,0,-9.602,11,0.496,0.301,0
0.793,0.831,0.991,4,0.007,0.24966,339427,76.391,0.363,0.0914,0.000001,0.225,0.0303,1,-16.21,2,0.196,0.349,0
0.583,0.731,1,4,0.129,0.40698,398560,86.726,0.226,0.0936,0.051,0.408,0.0293,1,-14.352,0,0.404,0.438,0
0.356,0.442,0.724,4,0.576,2.18848,152813,154.9,0.972,0.0619,0,0.025,0.0614,0,-1.849,4,0.932,0.631,1
0.626,0.347,0.84,4,0.979,0.29615,238560,123.132,0.966,0.328,0.00759,0.208,0.0455,0,-12.125,11,0.682,0.804,1
0.71,0.638,1,3,0.173,0,283720,104.868,0.402,0.366,0.0641,0.0572,0.0386,0,-8.56,7,0.707,0.386,0
0.71,0.559,1,4,0.588,0.29016,261760,84.972,0.55,0.0715,0.729,0.404,0.0611,1,-11.182,1,0.389,0.774,0
0.699,0.779,1,4,0.78,0.15673,255787,136.025,0.329,0.146,0.00327,0.241,0.0283,0,-6.79,3,0.749,0.552,0
0.478,0.84,0.845,4,0.56,0.59769,215387,123.11,0.78,0.284,0,0.0306,0.0407,1,-3.662,11,0.853,0.625,0
0.583,0.507,0.772,4,0.09,0,260040,82.113,0.122,0.0967,0,0.304,0.0311,1,-9.781,5,0.36,0.434,0
0.324,0.344,1,4,0.843,0.11615,191840,127.982,0.679,0.322,0.000071,0.000104,0.0332,0,-4.197,10,0.843,0.613,1
0.559,0.767,1,4,0.828,0.21506,265840,81.864,0.396,0.117,0.000061,0.203,0.0575,1,-8.284,8,0.529,0.563,0
0.5,0.487,0.67,3,0.05,5.68308,356733,113.544,0.236,0.681,0.012,0.024,0.0444,1,-13.396,9,0.444,0.334,1
0.533,0.476,0.995,4,0.836,2.14785,205040,133.97,0.311,0.294,0.0168,0.00739,0.0501,0,-6.808,1,0.925,0.778,1
0.587,0.485,1,4,0.134,2.80961,194933,101.381,0.16,0.148,0.807,0.994,0.0385,1,-14.599,4,0.129,0.317,0
0.49,0.257,0.976,3,0.773,0.06272,228853,142.622,0.343,0.104,0.000369,0.0205,0.0314,1,-5.057,6,0.62,0.478,0
0.881,0.803,0.635,4,0.152,0.15061,230080,83.885,0.337,0.208,0.00488,0.847,0.0398,1,-11.625,1,0.324,0.379,0
0.653,0.682,1,4,0.367,0.49333,204960,146.189,0.258,0.274,0.000001,0.436,0.046,1,-10.38,11,0.395,0.645,0
0.587,0.383,0.736,4,0.108,0.20322,318653,111.844,0.0915,0.0914,0.00483,0.978,0.0364,1,-19.517,0,0.0226,0.364,0
0.742,0.88,0.844,4,0.491,0,298107,107.392,0.373,0.37,0.741,0.00228,0.0279,1,-12.153,11,0.653,0.464,0
0.699,0.58,1,4,0.744,0.08821,187400,103.951,0.53,0.101,0.0709,0.548,0.026,1,-9.995,9,0.426,0.714,0
0.773,0.611,0.964,3,0.011,4.64399,291239,180.128,0.151,0.1,0,0.117,0.0326,0,-10.437,11,0.338,0.219,0
0.515,0.589,1,4,0.375,0,160187,99.955,0.859,0.255,0,0.0839,0.19,0,-3.952,4,0.676,0.839,1
0.481,0.461,0.956,4,0.478,0.33701,259133,81.437,0.13,0.0661,0.000003,0.0314,0.0275,0,-7.345,9,0.516,0.422,0
0.651,0.486,0.98,4,0,0.1181,149122,90.527,0.238,0.103,0.000039,0.919,0.0262,1,-10.884,6,0.228,0.483,0
0.419,0.394,0.735,4,0.887,0.27873,229067,122.968,0.746,0.153,0,0.0292,0.06,0,-3.428,9,0.888,0.602,1
0.681,0.753,1,4,0.368,0.26077,223013,140.022,0.419,0.0995,0.00189,0.68,0.0264,0,-7.169,4,0.574,0.486,0
0.332,0.128,1,4,0.89,0.36567,276733,141.501,0.381,0.258,0.43,0.265,0.0251,1,-8.454,7,0.676,0.53,1
0.389,0.646,0.959,4,0.615,0.09347,271062,114.56,0.221,0.0729,0.0167,0.398,0.0275,0,-9.956,6,0.434,0.538,0
0.725,0.761,1,4,0.314,0,200200,100.534,0.656,0.194,0.000097,0.00185,0.035,1,-5.084,1,0.9,0.533,0
0.263,0.321,1,4,0.761,0.23896,269640,108.071,0.364,0.0883,0,0.00355,0.15,1,-6.692,1,0.695,0.794,1
0.623,0.665,1,4,0.102,0,158547,172.527,0.53,0.256,0.877,0.00175,0.0362,1,-4.524,0,0.82,0.308,1
0.56,0.869,1,4,0.662,0,370920,122.599,0.239,0.0764,0.351,0.0148,0.0424,1,-9.433,9,0.672,0.471,1
0.667,0.619,1,4,0.23,0,261067,147.959,0.456,0.079,0.000003,0.691,0.0255,1,-6.652,5,0.626,0.509,0
0.447,0.438,0.609,4,0.226,0.95206,471947,100.835,0.668,0.127,0.000199,0.524,0.107,1,-5.91,1,0.763,0.429,0
0.716,0.855,0.993,4,0.695,0.23837,268173,130.131,0.2,0.0892,0.00189,0.0823,0.0391,1,-9.248,7,0.646,0.652,1
0.638,0.625,0.919,4,1,0.0849,266307,147.405,0.811,0.0962,0.8,0.0119,0.0315,1,-9.88,9,0.841,0.613,1
0.339,0.567,1,4,0.573,0,262613,94.631,0.477,0.342,0.000328,0.0182,0.195,0,-9.522,11,0.606,0.787,1
0.365,0.179,0.964,4,0.844,0,164640,115.199,0.75,0.271,0,0.00882,0.0453,1,-3.278,9,0.881,0.409,1
0.621,0.503,0.996,4,0.737,0.12785,288333,118.086,0.101,0.111,0.669,0.000078,0.0319,0,-9.204,6,0.548,0.526,0
0.766,0.711,0.764,4,0.351,0.39946,326027,81.416,0.652,0.0929,0.000051,0.305,0.0269,1,-11.568,8,0.528,0.444,0
0.615,0.583,0.674,4,0.797,2.40907,176658,126.012,0.647,0.242,0,0.0181,0.0435,1,-5.294,6,0.852,0.528,1
0.448,0.325,1,3,0.132,0.26739,298093,94.021,0.461,0.427,0.00435,0.15,0.0265,1,-11.99,11,0.453,0.493,1
0.51,0.641,1,4,0.766,9.79882,181111,135.001,0.631,0.192,0.000001,0.00795,0.0359,0,-7.246,4,0.753,0.668,1
0.445,0.429,1,4,0.836,0.18576,208000,114,0.89,0.0419,0.000457,0.0169,0.0357,0,-6.836,10,0.61,0.873,1
0.528,0.611,1,4,0.766,0.28435,234053,127.969,0.616,0.345,0.00008,0.0114,0.0872,0,-4.469,10,0.814,0.557,1
0.827,0.887,0.986,4,0.815,0,313320,127.946,0.86,0.294,0.000709,0.00648,0.0888,0,-4.285,10,0.962,0.644,1
0.496,0.431,0.88,4,0.897,0.48653,198533,121.01,0.725,0.106,0.000036,0.098,0.0441,1,-11.143,9,0.723,0.69,1
0.756,0.622,0.61,4,0.168,0.4058,227000,146.658,0.132,0.0878,0,0.677,0.0309,1,-11.809,2,0.269,0.385,0
0.621,0.359,0.47,4,0.012,0.3268,236667,90.047,0.451,0.101,0,0.361,0.0273,1,-13.58,1,0.304,0.569,0
0.73,0.814,0.975,4,0.635,0.60794,268547,120.369,0.25,0.112,0.112,0.246,0.0339,1,-11.912,7,0.409,0.496,0
0.297,0.09,0.808,4,0.797,6.75701,378267,83.543,0.608,0.0904,0.71,0.28,0.0608,1,-16.958,9,0.438,0.695,1
0.745,0.81,0.823,4,0.157,0,236467,79.88,0.405,0.505,0.000048,0.653,0.0316,1,-4.074,0,0.646,0.325,0
0.344,0.242,1,4,0.509,0.45859,211666,100.202,0.726,0.158,0,0.615,0.036,0,-4.143,10,0.824,0.735,1
0.49,0.279,1,4,0.801,0,188185,128.946,0.932,0.0491,0.00083,0.119,0.0962,1,-6.188,7,0.815,0.761,1
0.821,0.897,0.797,4,0.703,0.32481,214040,124.975,0.101,0.105,0.000057,0.0263,0.0317,0,-4.757,7,0.735,0.487,0
0.613,0.736,1,4,0.081,0,207312,81.016,0.385,0.128,0,0.481,0.285,0,-5.089,8,0.665,0.455,0
0.647,0.688,1,4,0.25,0.16272,204120,106.992,0.322,0.111,0.765,0.745,0.0381,0,-13.265,7,0.286,0.508,0
0.399,0.432,0.649,4,0.979,0.13374,230520,130.997,0.398,0.315,0.000005,0.0753,0.0707,0,-3.273,8,0.943,0.583,0
0.199,0.019,0.889,4,0.883,1.01029,209627,130.487,0.859,0.383,0.0836,0.0946,0.0415,1,-8.508,11,0.738,0.817,1
0.464,0.307,1,4,0.857,1.53261,287293,108.054,0.509,0.224,0.000155,0.00602,0.0367,0,-5.198,10,0.811,0.792,1
0.63,0.608,1,3,0.272,0.27587,279440,131.884,0.04,0.0917,0.000003,0.148,0.0305,0,-10.631,11,0.25,0.517,0
0.579,0.628,1,4,0.226,2.54839,129747,102.157,0.115,0.386,0.0579,0.00142,0.105,1,-4.499,8,0.997,0.51,1
0.262,0.336,1,4,0.19,0.44132,308067,131.084,0.966,0.207,0.00035,0.0479,0.0556,0,-14.893,10,0.427,0.873,1
0.636,0.669,0.859,4,0.3,0,201355,76.545,0.328,0.0788,0,0.559,0.027,1,-11.183,7,0.275,0.481,0
0.434,0.313,1,4,0.371,0,156784,158.465,0.466,0.129,0.000178,0.000243,0.186,1,-6.784,2,0.945,0.231,1
0.527,0.449,0.732,4,0.54,0.18766,253253,80,0.582,0.29,0.00946,0.347,0.0854,1,-6.866,10,0.756,0.562,1
0.373,0.391,1,4,0.909,1.50998,277893,110.317,0.473,0.307,0.247,0.00201,0.0454,0,-11.388,4,0.936,0.58,1
0.624,0.333,0.961,4,0.224,0.09156,319160,77.836,0.346,0.144,0,0.915,0.0517,1,-13.951,1,0.0978,0.413,0
0.451,0.428,0.383,5,0.853,0.10567,179515,152.142,0.421,0.543,0,0.0192,0.299,1,-5.502,6,0.937,0.474,1
0.589,0.583,0.916,4,0.451,0,299081,92.998,0.268,0.111,0.000002,0.431,0.0299,1,-5.664,9,0.682,0.419,0
0.05,0.002,1,4,0.906,0,201840,138.48,0.967,0.0285,0.437,0.0108,0.04,0,-7.346,6,0.894,0.8,1
0.665,0.635,1,4,0.788,0.26118,235373,133.991,0.389,0.0993,0,0.147,0.0257,0,-9.421,1,0.501,0.685,0
0.693,0.899,0.799,4,0.75,0.13891,186187,119.212,0.776,0.0883,0,0.336,0.0354,1,-4.416,0,0.887,0.646,1
0.476,0.339,1,4,0.364,0,220493,99.655,0.606,0.206,0,0.0129,0.308,1,-4.638,1,0.921,0.653,1
0.343,0.57,1,4,0.913,0.16263,235587,125.978,0.57,0.209,0.00612,0.0524,0.056,0,-6.338,7,0.887,0.587,1
0.251,0.332,1,4,0.657,0.17991,299160,123.704,0.713,0.417,0.0126,0.0169,0.0932,1,-6.932,7,0.783,0.572,1
0.289,0.216,0.268,4,0.188,0.19147,83747,179.052,0.281,0.214,0,0.16,0.382,1,-7.343,0,0.76,0.345,0
0.426,0.033,1,4,0.815,0.30145,188640,118.014,0.914,0.232,0,0.513,0.175,1,-4.827,8,0.939,0.759,1
0.295,0.186,1,4,0.089,0.19152,182453,162.181,0.498,0.0828,0.584,0.566,0.0463,0,-9.236,9,0.386,0.803,1
0.643,0.55,1,4,0.94,0.5341,415040,131.035,0.592,0.101,0.875,0.00642,0.0465,1,-5.76,1,0.788,0.824,1
0.653,0.593,0.993,4,0.007,0.25184,189120,104.816,0.391,0.147,0,0.92,0.0301,1,-13.234,0,0.164,0.583,0
0.533,0.602,1,4,0.435,0.12766,260200,99.831,0.423,0.11,0.000002,0.45,0.0394,1,-7.735,6,0.553,0.594,0
0.544,0.676,0.071,4,0.607,0.16939,119133,151.129,0.66,0.495,0.0456,0.000806,0.042,1,-4.726,2,0.81,0.381,1
0.311,0.154,1,4,0.856,0,236893,94.238,0.862,0.0876,0.000003,0.145,0.242,1,-7.562,1,0.882,0.635,1
0.72,0.663,0.885,4,0.138,0.33669,570120,136.805,0.121,0.101,0.104,0.00177,0.0349,0,-6.691,2,0.576,0.254,0
0.612,0.594,0.704,4,0.365,0.13546,193867,171.41,0.356,0.117,0.000056,0.00273,0.0552,1,-6.079,8,0.799,0.425,0
0.455,0.206,0.842,4,0.809,0.22544,138013,121.02,0.393,0.12,0.000025,0.262,0.035,0,-8.1,5,0.608,0.763,1
0.508,0.38,1,4,0.227,0.06381,327787,177.991,0.493,0.106,0.000199,0.00136,0.18,0,-5.391,10,0.817,0.436,1
0.395,0.373,0.971,4,0.794,0.48748,348773,100.862,0.6,0.23,0.0012,0.528,0.0243,0,-6.749,4,0.704,0.619,0
0.571,1,0.987,4,0.123,2.12463,211654,81.752,0.113,0.0857,0.000001,0.769,0.0319,1,-10.924,0,0.41,0.221,0
0.608,0.679,0.911,4,0.171,2.28136,154600,165.733,0.612,0.389,0.108,0.835,0.032,1,-10.293,10,0.386,0.456,0
0.319,0.263,0.821,4,0.425,0,201200,129.006,0.227,0.133,0.00729,0.552,0.0266,0,-7.527,5,0.477,0.475,0
0.68,0.661,1,4,0.548,0.27873,194387,132.317,0.34,0.109,0.0819,0.93,0.0514,0,-19.729,6,0.111,0.599,0
0.393,0.483,0.907,4,0.686,5.85143,253507,129.97,0.197,0.086,0.00133,0.00742,0.0327,1,-6.806,3,0.741,0.485,0
0.407,0.595,1,4,0.092,0.2556,262093,76.01,0.446,0.0804,0,0.12,0.0566,1,-6.918,5,0.772,0.534,0
0.43,0.573,0.488,3,0.292,0.62059,123973,132.618,0.366,0.119,0.216,0.99,0.0399,1,-17.539,9,0.19,0.513,1
0.146,0,0.661,3,0.056,3.73841,95400,205.175,0.731,0.235,0,0.794,0.0612,1,-10.776,11,0.238,0.318,1
0.212,0.303,1,4,0.979,0.12336,241493,112.893,0.938,0.115,0,0.0281,0.0369,0,-7.14,9,0.594,0.954,1
0.437,0.358,1,4,0.949,4.13315,199147,127.963,0.884,0.565,0.000469,0.0188,0.0547,1,-5.087,1,0.922,0.697,1
0.641,0.738,1,4,0.864,0.18571,229827,111.988,0.631,0.199,0.00777,0.0339,0.0259,0,-8.972,7,0.636,0.625,0
0.65,0.595,0.87,4,0.407,3.66875,277640,75.03,0.213,0.362,0.000302,0.0317,0.0314,1,-5.09,9,0.714,0.426,0
0.999,1,1,3,0.213,0.15565,193973,176.455,0.24,0.123,0,0.403,0.036,1,-5.458,2,0.415,0.37,0
0.775,0.568,1,4,0.536,3.10567,237947,131.951,0.45,0.202,0,0.0228,0.0665,1,-5.747,8,0.705,0.693,1
0.761,0.848,0.834,4,0.221,0.19134,325893,125.483,0.12,0.303,0.000358,0.55,0.0299,0,-6.208,4,0.397,0.288,0
0.86,1,1,4,0.821,2.18848,221400,125.028,0.909,0.166,0.000041,0.029,0.0376,1,-6.963,0,0.861,0.759,1
0.181,0.201,0.651,4,0.032,0.11469,196373,187.365,0.328,0.104,0.097,0.942,0.083,1,-20.119,4,0.145,0.431,1
0.701,0.751,0.285,3,0.564,0.16254,322387,122.749,0.139,0.11,0.771,0.862,0.0451,0,-17.65,5,0.165,0.289,0
0.429,0.416,0.226,3,0.015,2.14204,265480,144.001,0.0894,0.129,0.028,0.888,0.0321,0,-14.957,7,0.19,0.221,0
0.501,0.739,1,4,0.285,0.23224,250373,105.018,0.583,0.0388,0,0.0183,0.112,1,-4.699,2,0.791,0.894,1
0.581,0.599,1,4,0.294,0,320053,101.731,0.745,0.149,0.00322,0.0379,0.072,1,-8.631,1,0.861,0.716,1
0.552,0.513,0.439,4,0.048,0.25551,205080,66.384,0.32,0.123,0.000029,0.487,0.0436,1,-9.379,7,0.611,0.297,0
0.712,0.639,0.3,4,0.027,4.49887,201733,144.298,0.119,0.097,0.00271,0.89,0.0332,1,-12.736,11,0.186,0.243,0
0.421,0.3,1,4,0.263,0,322227,170.924,0.654,0.169,0.0031,0.0606,0.0287,1,-6.601,11,0.635,0.413,0
0.62,0.468,0.842,4,0.78,0.07542,208293,123.989,0.328,0.0965,0.000753,0.00183,0.0435,0,-3.663,0,0.893,0.53,0
0.535,0.414,0.974,4,0.389,0.32961,226520,74.849,0.354,0.137,0.00682,0.924,0.0297,0,-6.574,4,0.641,0.555,0
0.53,0.506,0.985,4,0.198,0.18059,185480,90.274,0.39,0.0528,0,0.546,0.0305,0,-5.045,9,0.699,0.511,0
0.417,0.346,0.908,4,0.525,2.65288,210001,89.946,0.504,0.323,0.00098,0.73,0.446,1,-6.776,1,0.379,0.661,1
0.534,0.683,0.963,4,0.674,0.49955,300893,80.264,0.381,0.104,0.00584,0.61,0.0335,1,-12.464,5,0.328,0.599,0
0.482,0.404,1,3,0.257,10.74503,375667,106.611,0.0468,0.146,0.874,0.00267,0.0794,1,-5.15,5,0.753,0.291,0
0.418,0.393,1,4,0.563,1.1205,246757,92.226,0.0631,0.133,0.503,0.0318,0.0253,0,-10.008,9,0.388,0.443,1
0.168,0,1,4,0.432,0,202720,99.992,0.329,0.123,0.000002,0.0241,0.277,0,-7.448,6,0.484,0.858,1
0.42,0.362,0.975,4,0.172,0,280027,88.68,0.552,0.378,0,0.0308,0.275,0,-2.802,9,0.933,0.419,1
0.634,0.545,0.508,4,0.209,0.07492,299067,156.828,0.178,0.0899,0,0.298,0.0331,1,-7.747,11,0.386,0.243,0
0.625,0.817,0.652,4,0.95,0.36866,202133,136.079,0.765,0.0565,0.000097,0.263,0.0827,1,-7.406,9,0.967,0.672,1
0.516,0.547,0.863,4,0.414,0.20884,263067,119.989,0.577,0.0924,0.811,0.0251,0.045,0,-7.052,1,0.858,0.702,1
0.396,0.321,1,4,0.75,0,136147,129.904,0.876,0.254,0.000004,0.268,0.0345,1,-5.197,9,0.723,0.539,1
0.634,0.633,1,3,0.458,0.23166,304240,132.075,0.39,0.322,0.000034,0.496,0.0257,1,-9.144,9,0.453,0.512,0
0.736,0.817,0.988,4,0.256,0.24975,283533,92.584,0.762,0.0957,0.000176,0.164,0.0281,1,-14.004,4,0.305,0.67,0
0.535,0.583,0.992,4,0.84,0.14245,256560,127.978,0.111,0.128,0.015,0.00426,0.056,0,-3.007,11,0.859,0.673,1
0.535,0.412,1,4,0.719,0.13791,187868,120.982,0.374,0.228,0.000066,0.118,0.0408,1,-5.746,7,0.709,0.758,1
0.24,0.132,0.95,4,0.323,0,202986,109.083,0.208,0.979,0.032,0.105,0.111,1,-5.761,6,0.942,0.3,1
0.695,0.816,0.837,4,0.153,0.99302,235187,172.606,0.286,0.262,0,0.312,0.0298,1,-6.907,4,0.532,0.344,0
0.677,0.61,0.873,4,0.171,0,265480,103.923,0.121,0.531,0.000042,0.099,0.0298,1,-5.543,7,0.553,0.302,0
0.197,0.335,1,4,0.618,0.11882,311307,102.011,0.389,0.153,0.114,0.000052,0.0806,1,-9.569,2,0.759,0.708,1
0.232,0.247,1,4,0.073,0,202760,125.332,0.522,0.321,0.00112,0.24,0.0529,1,-5.829,7,0.802,0.539,1
0.711,0.985,1,4,0.874,0,263107,109.462,0.904,0.0337,0.0016,0.00547,0.0635,1,-5.4,8,0.883,0.758,1
0.525,0.441,0.995,4,0.543,6.90213,329933,139.991,0.436,0.35,0.000493,0.364,0.0276,1,-6.601,8,0.562,0.703,0
0.479,0.357,0.994,4,0.825,2.06658,209147,141.032,0.173,0.0593,0.261,0.00265,0.125,1,-5.94,1,0.989,0.697,1
0.69,0.863,1,4,0.26,0,378000,74.984,0.715,0.0805,0.793,0.214,0.0659,0,-9.963,1,0.701,0.627,1
0.634,0.646,1,3,0.24,0.43782,194453,128.037,0.242,0.119,0.00119,0.78,0.0307,1,-10.953,4,0.25,0.511,0
0.804,0.796,0.302,3,0.26,0.42358,66853,81.8,0.624,0.361,0,0.859,0.0387,1,-12.658,7,0.186,0.464,0
0.826,0.961,0.641,4,0.019,0.34245,277253,60.311,0.108,0.0917,0.000028,0.93,0.034,1,-11.381,7,0.191,0.273,0
0.562,0.603,0.936,4,0.336,0.418,317027,145.126,0.233,0.133,0.00247,0.0395,0.0315,0,-4.746,7,0.674,0.343,0
0.576,0.449,1,4,0.925,0.26122,201267,103.053,0.768,0.151,0,0.0469,0.0347,1,-4.747,1,0.89,0.675,1
0.479,0.268,1,4,0.501,0.4117,371193,125.017,0.607,0.112,0.239,0.017,0.129,0,-9.362,1,0.458,0.927,1
0.568,0.551,1,4,0.183,0.45791,259867,100.02,0.715,0.122,0.037,0.385,0.0236,1,-9.267,0,0.577,0.738,0
0.799,0.991,0.978,4,0.378,0.38358,271147,159.561,0.258,0.116,0,0.000336,0.0584,1,-4.372,7,0.869,0.342,0
0.504,0.385,0.981,4,0.032,0.18558,294600,99.762,0.488,0.16,0.000051,0.00123,0.0381,1,-6.378,5,0.795,0.261,0
0.785,0.604,0.874,3,0.164,0.10535,389173,113.923,0.117,0.104,0.000856,0.907,0.0352,1,-14.466,2,0.217,0.336,0
0.614,0.679,0.926,4,0.116,0,361600,110.934,0.28,0.368,0.000002,0.474,0.0305,1,-9.229,5,0.391,0.409,0
0.692,0.856,0.876,4,0.701,0.19152,206573,150.033,0.739,0.112,0.00231,0.105,0.0324,1,-6.984,4,0.55,0.602,1
0.901,1,0.995,4,0.814,0,245635,108.701,0.531,0.104,0,0.432,0.0358,1,-13.852,0,0.407,0.563,0
0.647,0.351,1,4,0.083,0.18717,197566,151.974,0.144,0.104,0.928,0.991,0.0499,0,-24.758,3,0.0406,0.495,0
0.701,0.813,0.805,4,0.047,0.20893,205227,140.884,0.341,0.0769,0.000006,0.697,0.0455,1,-10.192,4,0.353,0.326,0
0.402,0.559,1,4,0.861,0.06984,248346,146.022,0.805,0.104,0.00363,0.0353,0.218,0,-6.424,4,0.777,0.792,1
0.912,1,1,4,0.332,0.17601,209600,139.222,0.537,0.153,0.000002,0.548,0.0231,1,-6.793,0,0.59,0.613,0
0.704,0.771,1,4,0.801,0.43705,175500,140.015,0.969,0.0739,0.000043,0.198,0.075,1,-12.508,2,0.681,0.701,1
0.808,0.777,1,4,0.746,0.20902,453053,165.854,0.194,0.0892,0.869,0.0816,0.0569,1,-7.982,0,0.644,0.619,1
0.229,0.33,0.989,4,0.139,2.80961,208533,79.844,0.746,0.237,0.000004,0.0687,0.0899,0,-8.847,9,0.68,0.402,1
0.472,0.426,1,4,0.336,0,246760,110.277,0.749,0.211,0.000108,0.551,0.262,1,-9.355,2,0.781,0.665,1
0.665,0.663,1,3,0.458,0.21324,220533,169.696,0.211,0.123,0.000007,0.000338,0.101,0,-3.874,11,0.959,0.342,0
0.747,0.797,0.054,4,0.055,3.80807,189973,74.957,0.124,0.124,0.669,0.69,0.0366,1,-10.93,1,0.253,0.095,0
0.52,0.573,1,4,0.95,0.33596,209387,102.045,0.895,0.299,0,0.194,0.0526,1,-3.986,0,0.896,0.672,1
0.518,0.404,0.414,4,0.117,0,182160,106.153,0.193,0.119,0.00212,0.91,0.0324,0,-15.638,6,0.22,0.376,0
0.466,0.434,1,4,0.348,1.02735,214910,101.15,0.684,0.26,0,0.0336,0.272,1,-3.135,7,0.896,0.708,1
0.512,0.446,0.927,4,0.481,0,239317,80.994,0.501,0.0772,0.000027,0.554,0.0453,1,-5.785,5,0.496,0.453,0
0.447,0.414,1,4,0.444,5.03293,99093,78.982,0.649,0.144,0.14,0.312,0.065,0,-15.841,8,0.309,0.724,1
0.523,0.731,1,4,0.91,0.12635,262560,116.625,0.913,0.135,0.00711,0.216,0.0613,1,-12.245,0,0.632,0.891,1
0.592,0.65,1,4,0.536,0,206160,171.6,0.357,0.176,0,0.00116,0.111,1,-3.351,2,0.967,0.246,0
0.548,0.395,0.998,4,0.188,0.39424,235497,168.228,0.579,0.262,0.000003,0.000597,0.0517,1,-2.674,2,0.934,0.416,0
0.74,0.656,1,4,0.954,3.20435,215787,118.075,0.735,0.0978,0.000034,0.705,0.0752,0,-3.701,2,0.794,0.831,1
0.371,0.471,1,4,0.834,3.15211,249507,102.796,0.686,0.0743,0,0.44,0.278,0,-3.062,1,0.92,0.873,1
0.512,0.663,0.818,4,0.55,4.40599,260714,126.828,0.0429,0.252,0.806,0.000001,0.0645,1,-6.528,9,0.844,0.241,1
0.338,0.635,1,4,0.576,0.1463,267547,90.014,0.546,0.321,0,0.171,0.248,1,-5.742,1,0.604,0.847,1
0.408,0.361,1,4,0.713,0,201653,171.696,0.251,0.251,0.000168,0.000184,0.225,0,-4.876,10,0.956,0.338,1
0.705,0.686,0.976,4,0.247,0.11596,215947,72.015,0.483,0.402,0.000004,0.593,0.0312,1,-9.273,11,0.44,0.559,0
0.657,0.65,1,4,0.893,1.0854,143320,126.849,0.904,0.0333,0,0.378,0.0559,1,-8.146,1,0.659,0.552,1
0.434,0.483,1,4,0.879,0.13932,247867,125.021,0.815,0.0503,0.0924,0.0242,0.0964,0,-5.181,4,0.855,0.7,1
0.798,0.478,1,4,0.003,0.07556,79760,71.971,0.134,0.0975,0.869,0.961,0.036,1,-14.277,0,0.0144,0.531,0
0.139,0,1,4,0.602,0.19138,242000,92.952,0.979,0.251,0.000119,0.433,0.0522,0,-5.329,8,0.876,0.716,1
0.538,0.357,0.852,4,0.274,0,319840,96.659,0.167,0.733,0.125,0.23,0.0834,1,-10.097,0,0.628,0.411,0
0.494,0.724,1,4,0.791,2.89669,255973,128.472,0.52,0.239,0.0984,0.00935,0.0371,1,-6.07,10,0.902,0.598,1
0.985,1,0.536,4,0.121,0,213933,85.947,0.197,0.101,0,0.000874,0.0291,1,-7.08,2,0.491,0.197,0
0.708,0.776,1,4,0.806,0.39478,218573,127.159,0.697,0.0957,0.000253,0.878,0.0313,1,-12.632,3,0.292,0.553,0
0.503,0.611,0.961,4,0.431,2.6761,291920,118.156,0.0399,0.158,0.000163,0.134,0.0355,1,-8.677,5,0.373,0.414,0
